Date,KO,WRB,log_KO,log_WRB,spread,spread_mean,spread_std,z_score,ma_10,ma_30,momentum,volatility,hedged_returns,target,pred_proba,prediction,Position,strategy_return,capital
2022-11-07,55.16023635864258,47.048946380615234,4.010242337880435,3.8511884721699197,-3.3662103746106853,-3.460374872433713,0.11373933512021152,0.8278973824095686,-3.384643451927974,-3.3549206551771555,0.013677324656957257,0.04932868958808426,-0.010857994137930524,0,0.0750734872054981,0,-1,0.010857994137930524,133.45667291756698
2022-11-08,55.26222610473633,47.030025482177734,4.012089602881067,3.8507862377849564,-3.3699372081500005,-3.4562777794403203,0.11224085450707408,0.7692437096055618,-3.378968656348699,-3.3524086840083744,-0.008535555507388715,0.048522230013315105,-0.003729825253417048,0,0.0800291807751426,0,-1,0.003729825253417048,133.95444298645194
2022-11-09,54.492637634277344,46.4307975769043,3.998065603264505,3.837962979935211,-3.3575208943898853,-3.452459543404447,0.11142812430789015,0.852016935618821,-3.37205136680479,-3.349313326647846,-0.008509147901391234,0.048151375924430855,0.012322025978843031,0,0.0665742615742164,0,-1,-0.012322025978843031,132.30385285999142
2022-11-10,56.449066162109375,46.228946685791016,4.033338747714983,3.8336061535266617,-3.425360256423391,-3.4496690384745246,0.10983399658704668,0.22132293102771872,-3.373123787919519,-3.349809195353372,-0.0808928683683181,0.049312725297230575,-0.06896278017298085,0,0.1717654938127347,0,-1,0.06896278017298085,141.42789438081343
2022-11-11,56.85704040527344,44.008644104003906,4.0405400543102,3.7843860715323094,-3.48754082746966,-3.4475930298283513,0.10781210268380911,-0.3705316624652751,-3.379669643062144,-3.3526556032095565,-0.13218244434566584,0.05470233551736408,-0.06103567266602501,0,0.3305473475593315,0,0,0.06103567266602501,150.06004104808594
2022-11-14,56.30998229980469,43.28326797485352,4.030871824931629,3.767766139424572,-3.486760447654057,-3.445347304871446,0.10543584623027791,-0.39278048465758336,-3.3903569179007853,-3.3557264860533738,-0.12055007304337151,0.058191051814479096,0.0008338842475476942,0,0.2919725772233893,0,0,0.0,150.06004104808594
2022-11-15,56.21726608276367,43.59233856201172,4.029223935387454,3.774881413859458,-3.476679398312401,-3.4433494150639814,0.10358533601792587,-0.3217635287938038,-3.401884692467764,-3.35920087843982,-0.10674219016240061,0.06023062339951732,0.01010398075839869,0,0.23713928147900362,0,0,0.0,150.06004104808594
2022-11-16,56.11526870727539,45.26387405395508,4.027407944967409,3.8125092320782077,-3.4357832670943127,-3.440562389001157,0.1013293500213418,0.047164241217748794,-3.4105618445283463,-3.361797190338684,-0.07826237270442737,0.05783736435208906,0.04161005515359223,0,0.13179155766501108,0,0,0.0,150.06004104808594
2022-11-17,56.29143905639648,45.37741470336914,4.030542464194394,3.815014507772238,-3.4389193151777384,-3.4377300622998144,0.09876943412630511,-0.01204069749355088,-3.4200070372406124,-3.3657095465971834,-0.013559058754347486,0.05338327564929149,-0.0031417579219772084,0,0.1139494522105927,0,0,-0.0,150.06004104808594
2022-11-18,56.69013977050781,46.25418472290039,4.037600293856331,3.8341519403604645,-3.432484150275849,-3.4347713901734673,0.09600868779809549,0.023823259645295504,-3.427719613955798,-3.3695464115590923,0.0550566771938108,0.04864595252387757,0.006574528464942232,0,0.08577170862849937,0,0,0.0,150.06004104808594
2022-11-21,57.561737060546875,46.784027099609375,4.052858059822097,3.8455418433766617,-3.4485542791498878,-3.431988273070893,0.09293002168190889,-0.1782632326902782,-3.435954004409718,-3.3743832338426345,0.038206168504169025,0.0466496615690647,-0.016215575850464157,0,0.10987413229017752,0,0,-0.0,150.06004104808594
2022-11-22,57.81208038330078,46.77771759033203,4.057197757011505,3.845406969677848,-3.4564994852055158,-3.429488803286547,0.09002890282893315,-0.3000223380517308,-3.44461023211527,-3.3796166952609226,0.020179913106885383,0.047666151264717835,-0.007962168741182826,0,0.12209532048631537,0,0,-0.0,150.06004104808594
2022-11-23,58.07170486450195,46.91648864746094,4.061678537735536,3.8483691839742096,-3.4616015171330834,-3.427210680922099,0.0872870148182833,-0.39399716306692883,-3.45501829438959,-3.384327202548071,-0.025818250038770696,0.04886466443102749,-0.005115734310107646,0,0.14056953716200118,0,0,-0.0,150.06004104808594
2022-11-25,58.12733840942383,47.42741012573242,4.062636093798052,3.8592003342605827,-3.4524937200605677,-3.4252628801993827,0.08527727738782657,-0.3193211684906833,-3.4577316407533076,-3.3895546520959083,-0.013574404882829239,0.04963671995324902,0.00916584096230786,0,0.11716159783379906,0,0,0.0,150.06004104808594
2022-11-28,58.13660430908203,47.17510223388672,4.062795488008521,3.853866258372281,-3.45811466429594,-3.4234835260458825,0.08335178322846243,-0.41548167188140117,-3.454789024435935,-3.395278324793252,-0.025630514020090978,0.05053672517757662,-0.005606766177192081,0,0.1343639062720252,0,0,-0.0,150.06004104808594
2022-11-29,57.932621002197266,47.33279800415039,4.059280628383284,3.8572034590977244,-3.448451625461873,-3.421596274305247,0.08136418693925719,-0.3300635349146282,-3.4509581422167175,-3.40047592793561,0.0001026536880148754,0.05019469172873146,0.009657509285162628,0,0.11070531815892161,0,0,0.0,150.06004104808594
2022-11-30,59.398677825927734,48.11494445800781,4.084271967298102,3.873592824448513,-3.4770402054485836,-3.420258357550923,0.07970552164963862,-0.7123954115407002,-3.4509942229303348,-3.4060568707593095,-0.020540720243067856,0.04966719122959803,-0.029020278487692827,0,0.1899323871181011,0,0,-0.0,150.06004104808594
2022-12-01,59.5667610168457,47.50310516357422,4.087097717438588,3.8607950807686686,-3.4949235684219513,-3.419114398891134,0.07806588985285819,-0.971092107880992,-3.4569082530630992,-3.4125881044389863,-0.03332205128886789,0.04839545312337397,-0.017809012194906087,0,0.26373514852519914,0,0,-0.0,150.06004104808594
2022-12-02,60.08968353271485,47.73017501831055,4.095838171777048,3.865563797851865,-3.505885408184875,-3.4184874205918274,0.07718909786387299,-1.1322581816823205,-3.4636048623638125,-3.4198711125981998,-0.05339168812430728,0.046131646873555976,-0.011019398172157864,1,0.3376165882618179,0,0,-0.0,150.06004104808594
2022-12-05,59.267948150634766,46.88494873046875,4.082068656517104,3.847696701354274,-3.4989709390850177,-3.417962968049073,0.07651462930756422,-1.058725262986227,-3.4702535412447295,-3.4264859075317298,-0.040856274789077496,0.04304090705712355,0.006903304605867362,1,0.31823127609694907,0,0,0.0,150.06004104808594
2022-12-06,59.23992919921875,47.56618118286133,4.081595794247276,3.8621220293756577,-3.4836945812970015,-3.4169510151107283,0.07518451953604617,-0.8877301683662941,-3.473767571459441,-3.4314550092657115,-0.0352429558351286,0.03897400802147701,0.015380703758133125,1,0.2723435249029109,0,0,0.0,150.06004104808594
2022-12-07,59.33330535888672,47.086795806884766,4.083170790144427,3.851992617915831,-3.496658577954937,-3.4165027788340483,0.07461258486062358,-1.0742932880642013,-3.477783480734383,-3.4337874563994504,-0.019618372506353232,0.034483114321437955,-0.012915100355648308,1,0.33216936600697794,0,0,-0.0,150.06004104808594
2022-12-08,59.58543395996094,46.95432662963867,4.087411147556627,3.8491753553942685,-3.5071073869313505,-3.4160396310510994,0.07394462601326429,-1.231566927715818,-3.48233406771421,-3.4364679096361965,-0.012183818509399202,0.025988746616037905,-0.010461047353043285,1,0.4099547085236634,0,0,-0.0,150.06004104808594
2022-12-09,58.95978546142578,46.39925384521485,4.076855609160516,3.837283378180816,-3.5000021255171982,-3.415470249528158,0.073140748049842,-1.1557425681705578,-3.487084908259873,-3.439313445644233,0.005883282667676681,0.02477196962390926,0.007075780321281977,1,0.36849807197856205,0,0,0.0,150.06004104808594
2022-12-12,59.734840393066406,46.8155632019043,4.089915441349093,3.8462156946913235,-3.5145741286550645,-3.415771464046759,0.07351417987968943,-1.3439946520521904,-3.492730854695785,-3.4423965073979548,-0.015603189570046805,0.026329675303484238,-0.014686142522374337,1,0.45147108129465685,0,0,-0.0,150.06004104808594
2022-12-13,59.75352096557617,46.09648895263672,4.090228117369578,3.8307367855541545,-3.5306157737467037,-3.4163139192956513,0.07424152347391462,-1.539594678323287,-3.5009472695242687,-3.447420776547257,-0.046921192449702165,0.02914500265791292,-0.015922550494976852,1,0.5479434827950715,1,0,-0.0,150.06004104808594
2022-12-14,59.75352096557617,46.03972625732422,4.090228117369578,3.8295046380784954,-3.531847921222363,-3.417372537949279,0.07541539730685214,-1.5179311833007147,-3.506428041101646,-3.453102318833248,-0.035189343267425954,0.0317148156810605,-0.001231388693633928,1,0.5394634978009407,1,0,-0.0,150.06004104808594
2022-12-15,58.93177795410156,45.44679260253906,4.076380469005619,3.8165422483322016,-3.5198881259952954,-3.418045602338281,0.07614621786680864,-1.3374600408276711,-3.50892449685898,-3.458798198150142,-0.012780739063944946,0.03129639547253257,0.011871682101836319,1,0.4748652997756233,0,0,0.0,150.06004104808594
2022-12-16,58.595611572265625,45.50996398925781,4.070659805933436,3.81793129075726,-3.508203369849899,-3.418464432413437,0.07657400527981326,-1.171924298703488,-3.509156293025483,-3.4642560642099696,-0.008201244332700863,0.02997674524240556,0.011656328233028446,1,0.4334499545380134,0,0,0.0,150.06004104808594
2022-12-19,58.67965316772461,45.18151092529297,4.07209304268684,3.810687952828903,-3.518026163187589,-3.418802380665669,0.0769709673688592,-1.2891066062145375,-3.5110618154357405,-3.4696783235454225,-0.0034520345325246282,0.02791363206417244,-0.009798472957653705,1,0.49660845930748737,0,0,-0.0,150.06004104808594
2022-12-20,58.632965087890625,46.02791213989258,4.071297082576271,3.8292479981189578,-3.4980335955958672,-3.4187314193321727,0.07689457897348723,-1.0313103644281272,-3.512495716865627,-3.4740724309115953,0.032582178150836416,0.026120715754931353,0.020165305810415503,1,0.3893289254217992,0,0,0.0,150.06004104808594
2022-12-21,59.57609558105469,46.659549713134766,4.087254412762078,3.8428776161638374,-3.5131230440754337,-3.418827602255975,0.07701055280578512,-1.2244483175866128,-3.5141421634776764,-3.4788452921091095,0.018724877146929053,0.024985231078757608,-0.015226505317321823,1,0.48641570022373354,0,0,-0.0,150.06004104808594
2022-12-22,59.14654922485352,46.097389221191406,4.080018249328733,3.8307563154529407,-3.51222112244248,-3.4191055825577092,0.07731985896346004,-1.2042900896750917,-3.5146535370287895,-3.4840019663775292,0.007667003552815466,0.023859776212633646,0.0009280830393078605,1,0.5081617645107394,1,0,0.0,150.06004104808594
2022-12-23,59.59477233886719,46.394264221191406,4.087567857789229,3.837175835668533,-3.5193889445382833,-3.419278185614583,0.07753450814020725,-1.2911768104940822,-3.516592218930898,-3.4871362559813597,-0.011185574688384214,0.021659251503425472,-0.007198591686628801,1,0.572460423165063,1,0,-0.0,150.06004104808594
2022-12-27,59.95895004272461,46.6848258972168,4.09366016211918,3.843419184620095,-3.52411016743563,-3.4205291986974746,0.07858972679931028,-1.3179962948931452,-3.5175458228089544,-3.488355233980225,-0.006084004248041008,0.01957417066068715,-0.0047351602554181645,1,0.6001503795273977,1,1,-0.0,150.06004104808594
2022-12-28,59.3613166809082,45.98369598388672,4.08364277989527,3.82828689852922,-3.5212137567997077,-3.4216535184053156,0.07952479582031668,-1.2519395663629838,-3.5166056211142545,-3.4895036776184134,-0.023180161203840477,0.014618182977837913,0.00292032893857061,1,0.624083100237409,1,1,0.00292032893857061,150.49826572848175
2022-12-29,59.71616744995117,46.261619567871094,4.089602795292697,3.8343126663043985,-3.5259144750151283,-3.4234857450681333,0.08058596633746368,-1.271049223608762,-3.5160122764935315,-3.4911448468418373,-0.012791430939694592,0.013032797953305282,-0.00471455536551732,1,0.6465660297517791,1,1,-0.00471455536551732,149.78873332229048
2022-12-30,59.398677825927734,45.83842086791992,4.084271967298102,3.8251226230330047,-3.525510406864092,-3.425443869117022,0.08155210821241508,-1.2270257623068577,-3.5165745045804115,-3.49413575150083,-0.013289284421611924,0.012812570359198331,0.00042064063604435944,1,0.652002618407346,1,1,0.00042064063604435944,149.85174055034744
2023-01-03,58.782371520996094,45.84473419189453,4.073842005889666,3.8252603435113297,-3.5066014538519736,-3.4272211308870606,0.08208812943174364,-0.967013422213718,-3.5164143129806185,-3.4963918227899713,0.012787490686309688,0.01279336650248255,0.018811410330244766,1,0.5552858802640687,1,0,0.018811410330244766,152.6706631305414
2023-01-04,58.754356384277344,45.693138122558594,4.073365301496945,3.8219481361353864,-3.5090557166339504,-3.429389513266663,0.08242152921981177,-0.9665703138657369,-3.5155172683252545,-3.4989442083352413,0.015054450801679664,0.012413325458817997,-0.0024489879348173235,1,0.5726050725659431,1,0,-0.0,152.6706631305414
2023-01-05,58.08202362060547,45.40258026123047,4.061856211862147,3.8155689373801223,-3.4947215311946853,-3.431561380267715,0.08230985963724798,-0.7673461138838861,-3.5151860618851365,-3.5004831167367345,0.0264922256050224,0.011216885714877382,0.014235749199677565,1,0.5068810076517263,1,0,0.0,152.6706631305414
2023-01-06,59.202579498291016,46.92485046386719,4.080965113546969,3.8485473957624805,-3.4961341527928385,-3.434332579083113,0.08148101219136085,-0.7584782275971543,-3.5134871727568773,-3.5018042723229788,0.02978032222228988,0.011259697390620734,-0.0011934957545334177,1,0.5111329492089421,1,0,-0.0,152.6706631305414
2023-01-09,58.464881896972656,46.097389221191406,4.068426264526488,3.8307563154529407,-3.491358548389702,-3.4370941718921784,0.08039427071992773,-0.6749781546817727,-3.5114009153515986,-3.502796173364866,0.03415185847438984,0.012259740097228156,0.00479204064311415,1,0.48062492971475324,0,0,0.0,152.6706631305414
2023-01-10,58.01665496826172,46.33110427856445,4.060730123950623,3.835813534209571,-3.4724502674186435,-3.4397767219997184,0.07866390689899667,-0.4153562504958907,-3.5067070476396354,-3.503461391610135,0.03415118643333015,0.01503435435953299,0.018867926896665964,1,0.38065517068768256,0,0,0.0,152.6706631305414
2023-01-11,57.904598236083984,46.08475875854492,4.058796798283698,3.8304822827252956,-3.4743020328112415,-3.4425514266053434,0.07669428367301563,-0.4139892138671781,-3.501726234177196,-3.5040009705606456,0.034753683822708936,0.017167599396857303,-0.0018409408154900614,1,0.3753729298390896,0,0,-0.0,152.6706631305414
2023-01-12,57.157569885253906,46.44728469848633,4.04581183790413,3.83831800711388,-3.44309673866281,-3.4445007986711245,0.07508027400411318,0.018700784286394035,-3.493914532363507,-3.50382247433401,0.05162479253187513,0.022009748099990734,0.031085001903489357,1,0.21945648759233832,0,0,0.0,152.6706631305414
2023-01-13,57.362998962402344,46.65716171264648,4.049399478090658,3.8428264356099513,-3.445045134458958,-3.4468718288430846,0.07262281417218669,0.02515317541668771,-3.48582759830789,-3.502755971967689,0.051089018333880354,0.024864200461366226,-0.0019498137868927947,0,0.20931655294663606,0,0,-0.0,152.6706631305414
2023-01-17,57.59645462036133,45.671356201171875,4.053461014077622,3.8214713224243133,-3.4737099617911897,-3.449844931675077,0.06972366800267106,-0.34228018691154155,-3.480647553800599,-3.5020488517466637,0.017648586598512317,0.025152493105188568,-0.02845328585888449,1,0.33302429541137424,0,0,-0.0,152.6706631305414
2023-01-18,55.85025405883789,45.15619659423828,4.022674074454512,3.8101275150579577,-3.429645241739429,-3.4520214667631457,0.06681289796685434,0.3349087631974484,-3.472951932589345,-3.499507512865149,0.04280502567921429,0.029358051118035067,0.0432845750108225,0,0.1314557803898655,0,0,0.0,152.6706631305414
2023-01-19,55.76621627807617,44.39299392700195,4.021168242987384,3.793081662550434,-3.443980987131571,-3.454154309086859,0.06429058392337347,0.15823968821645099,-3.4664444596391073,-3.4976745144667007,0.030321045679670533,0.030888324112632943,-0.014193326277878681,1,0.1631492617023589,0,0,-0.0,152.6706631305414
2023-01-20,56.10238265991211,44.46931076049805,4.027178283282943,3.7947993054256126,-3.4530798621232894,-3.4566002345486315,0.061146378043724095,0.057572869202894845,-3.4622802927319674,-3.4966540238275767,-0.009983123460479248,0.03196493619601477,-0.009129968066805695,0,0.19638236279929358,0,0,-0.0,152.6706631305414
2023-01-23,56.24245071411133,44.73007583618164,4.029671822550715,3.8006461128643263,-3.4517207803428542,-3.4592085776745742,0.05718890138041752,0.13093095252716214,-3.457838955486969,-3.495156097240508,-0.006675645883896131,0.03244422404434708,0.001370607906575172,0,0.16832800613428042,0,0,0.0,152.6706631305414
2023-01-24,56.541255950927734,45.01627731323242,4.034970565512321,3.807024142437941,-3.454879117431982,-3.461658609838905,0.05346631890608998,0.12679931114821708,-3.4541910123911967,-3.4934151549238615,0.018830844359207788,0.032507360654793385,-0.0031632642091708515,0,0.1494042849487386,0,0,-0.0,152.6706631305414
2023-01-25,56.8961067199707,45.42332077026367,4.041226915592202,3.8160256465161324,-3.457137425117549,-3.4636033065982703,0.050939542749844524,0.1269324601611384,-3.4526597281610876,-3.491986331577207,-0.027492183378119872,0.031791585473502366,-0.0022529685450064646,0,0.16529835961096997,0,0,-0.0,152.6706631305414
2023-01-26,56.7840576171875,45.359718322753906,4.039255610576553,3.8146244495843846,-3.454990782954336,-3.464052602138137,0.050733078170878014,0.17861757083374605,-3.450728603175397,-3.490000220053849,-0.011009795822765067,0.030435872848587297,0.0021441287414968166,0,0.14970794754479974,0,0,0.0,152.6706631305414
2023-01-27,56.485233306884766,44.02410888671875,4.033979246592328,3.784737413103453,-3.4753817291428635,-3.4648254265716902,0.050525216431093235,-0.2089313676779598,-3.453957102223402,-3.488159085233721,-0.02230186701957404,0.02853660677660408,-0.01997375343508957,0,0.2462624292703787,0,0,-0.0,152.6706631305414
2023-01-30,56.625301361083984,44.38026428222656,4.036455905839085,3.792794872471543,-3.4717816157617136,-3.4657324991190808,0.05012098654358963,-0.12069029482035458,-3.4566307503536775,-3.4861568750517,-0.02006083541885939,0.025781227363777047,0.0036271378448866328,1,0.22476920473325826,0,0,0.0,152.6706631305414
2023-01-31,57.260284423828125,44.60923385620117,4.047607266891794,3.797940874731344,-3.486705178785191,-3.4667582594800614,0.049873913249724386,-0.39994694631746397,-3.4579302720530776,-3.4850507768113625,-0.03182606135320887,0.02276484388550549,-0.015022618210232132,1,0.3227348270825529,0,0,-0.0,152.6706631305414
2023-02-01,57.26962661743164,43.93506622314453,4.047770406695873,3.7827127762448276,-3.5022268867183737,-3.468700151344359,0.048807258785550096,-0.6869210893675651,-3.465188436550972,-3.4848515607069785,-0.04508946160082461,0.022405652236620225,-0.015406370711866568,1,0.4260856871936594,0,0,-0.0,152.6706631305414
2023-02-02,56.28913879394531,42.35142517089844,4.0305015999086455,3.7460020727372347,-3.5078582050690867,-3.4710248585257317,0.047071175410149976,-0.7825032245830137,-3.4715761583447238,-3.484512628769695,-0.052867422114750706,0.022294497608770815,-0.005232464926716588,1,0.45760420721960815,0,0,-0.0,152.6706631305414
2023-02-03,55.868934631347656,42.529502868652344,4.023008494582386,3.750198020240074,-3.4901766062803605,-3.47326557058592,0.044456648783884486,-0.3803938478730065,-3.475285832760431,-3.484250729125845,-0.014794877137497053,0.022040346049366916,0.017640015358521357,0,0.2806849413178052,0,0,0.0,152.6706631305414
2023-02-06,56.18642044067383,43.445343017578125,4.0286750985331095,3.771503665704312,-3.4790693821017378,-3.4754021101739627,0.04128842968907438,-0.0888208138549157,-3.4780206929363198,-3.4831156070600553,-0.007287766340024149,0.021241625154335513,0.011306860081871341,0,0.18859974697474327,0,0,0.0,152.6706631305414
2023-02-07,56.093040466308594,44.3103141784668,4.02701174897406,3.791217475650418,-3.4563619732212536,-3.477005341762808,0.03841279035321796,0.5374087212028061,-3.4781689785152468,-3.4812536354193475,0.030343205563937214,0.02064307987909187,0.022900520939437355,0,0.07093764603006575,0,-1,0.0,152.6706631305414
2023-02-08,55.76621627807617,44.02410888671875,4.021168242987384,3.784737413103453,-3.452325236578552,-3.478372244333726,0.03585353379535395,0.7264836962472377,-3.4776877596613467,-3.479018178487357,0.04990165013982173,0.020811162719023498,0.00402701924567889,0,0.04800786145870356,0,-1,-0.00402701924567889,152.05585543186416
2023-02-09,55.67283630371094,43.58526992797851,4.019492349410445,3.7747192475837106,-3.4593272271765767,-3.4797911335246243,0.0331607098407144,0.6171130366733657,-3.478121404083571,-3.476858747145388,0.04853097789251004,0.02073470170375717,-0.006954501918364666,0,0.052526642043981,0,-1,0.006954501918364666,153.11332817016364
2023-02-10,55.67283630371094,43.3690299987793,4.019492349410445,3.7697455918784426,-3.4643008828818447,-3.481486053976878,0.0293164543919661,0.5861954131718838,-3.477013319457469,-3.4749616513481256,0.02587572339851585,0.020119732358009075,-0.004961307560020445,0,0.054577868118742864,0,-1,0.004961307560020445,153.87297048275417
2023-02-13,56.58795166015625,43.54074478149414,4.035796094354368,3.7736971613443946,-3.489691836895077,-3.482507190174841,0.028437173904546385,-0.2526498147935673,-3.478804341570805,-3.4737542300774575,-0.01062245479333912,0.020209125861389746,-0.025623638026683684,0,0.17989560297104698,0,0,0.025623638026683684,157.81575578049484
2023-02-14,55.64482498168945,42.65034103393555,4.01898908115473,3.753035270012063,-3.4801054520723556,-3.482389168343137,0.028431374822054347,0.08032380724023663,-3.478144368899522,-3.4722407315844,-0.02374347885110195,0.020358979202356273,0.009545605636508296,0,0.12089511751478774,0,0,0.0,157.81575578049484
2023-02-15,55.64482498168945,42.82842254638672,4.01898908115473,3.7572019603720084,-3.4759387617124102,-3.482217395550413,0.028437228948455018,0.2207892284224864,-3.4755155563989257,-3.471218641846414,-0.023613525133858282,0.018290922703226905,0.004175383083325768,0,0.10352661323907694,0,0,0.0,157.81575578049484
2023-02-16,55.29931640625,42.51678085327149,4.0127605469012515,3.749898841606535,-3.472032130006307,-3.4821436293868246,0.028457846246738413,0.35531499091138974,-3.471932948892648,-3.4699845222921595,-0.012704902829730358,0.017205642583388487,0.0038983968865985777,0,0.08527764729154325,0,0,0.0,157.81575578049484
2023-02-17,56.13973236083984,42.70121765136719,4.027843803570036,3.7542274362534545,-3.494849495656769,-3.483081188570355,0.02787281499231401,-0.42221451581617314,-3.4724002378302883,-3.469988787774229,-0.030548612774924155,0.017353970770338217,-0.023013741694410957,0,0.2374297750290207,0,0,-0.0,157.81575578049484
2023-02-21,55.840919494628906,42.47226333618164,4.022506924912902,3.748851235492457,-3.490620695367938,-3.4839018453987713,0.027306964897153382,-0.24604894738291608,-3.4735553691569088,-3.4698050058600654,-0.0009288584728612825,0.016918506330015896,0.0042176413644375525,0,0.17837733225763797,0,0,0.0,157.81575578049484
2023-02-22,56.00900650024414,42.357784271240234,4.0255125081648355,3.7461522122650526,-3.4987289909706063,-3.4849533508066246,0.026560329575318713,-0.5186547149167441,-3.4777920709318435,-3.470050687279429,-0.018623538898250747,0.016907559311490274,-0.008112793673698295,0,0.2526760967199868,0,0,-0.0,157.81575578049484
2023-02-23,56.111717224121094,42.14789962768555,4.027344653894838,3.7411848523091242,-3.5069937393047743,-3.485880961285273,0.02628769057432266,-0.8031431273815991,-3.483258921204466,-3.4712021363423,-0.031054977592364086,0.017342516801952625,-0.008255453897970673,0,0.3465208341932502,0,0,-0.0,157.81575578049484
2023-02-24,55.87826919555664,42.19878005981445,4.023175560314879,3.7423913120889036,-3.4982839895337925,-3.4865442073857222,0.02606056731331582,-0.4504806824397769,-3.4871545974401874,-3.4720015348997184,-0.026251859527485433,0.016683806031825708,0.008694858590853647,0,0.2374700829083289,0,0,0.0,157.81575578049484
2023-02-27,55.859588623046875,42.160621643066406,4.0228411960618224,3.7414866489789187,-3.4985868834809466,-3.487131276692831,0.025905744703541983,-0.44220333826378083,-3.490583197500098,-3.473851206393656,-0.0037373878241777625,0.016957264726719923,-0.00030258545669042904,0,0.22280225780820964,0,0,-0.0,157.81575578049484
2023-02-28,55.57011795043945,42.09701919555664,4.017645609845623,3.739976935225789,-3.4907458860286864,-3.4877384539304206,0.0255263149996894,-0.1178169312061851,-3.4906886024134587,-3.475374564779314,-0.00012519066074823115,0.016779240560999237,0.007817887298105364,0,0.15119866738634388,0,0,0.0,157.81575578049484
2023-03-01,54.9631462097168,42.77118682861328,4.00666289172172,3.755864670944613,-3.4550920986742226,-3.48769047669833,0.025585663055578363,1.2740876776691519,-3.488187267073646,-3.4747539693420815,0.04363689229638368,0.018027597769071563,0.03567252227675198,0,0.018921880828192156,0,-1,0.0,157.81575578049484
2023-03-02,55.76621627807617,42.82842254638672,4.021168242987384,3.7572019603720084,-3.4798606893099966,-3.4881890332673477,0.025110330889215035,0.33167002036314097,-3.488579459833404,-3.476427817594434,0.027133049994777725,0.01746798355517043,-0.024957952344092163,0,0.0774456283216418,0,-1,0.024957952344092163,161.75451389241132
2023-03-03,55.50475311279297,42.95562744140625,4.0164686587572955,3.76016766293029,-3.4684369508165314,-3.4880524736700136,0.0251951909194883,0.7785423383440114,-3.4882199419144264,-3.4772430163839325,0.029847038717261132,0.01660505942026323,0.011408297011406847,0,0.04210664038832737,0,-1,-0.011408297011406847,159.90917035499098
2023-03-06,56.36384582519531,42.57402801513672,4.031827921487326,3.751244396344204,-3.50500291721355,-3.4882124633333724,0.02527141283715248,-0.6644050330060476,-3.489235284070104,-3.478973784886941,-0.006416033732603577,0.017392007754656116,-0.03673964899023656,0,0.29687806671012024,0,0,0.03673964899023656,165.7841771441533
2023-03-07,56.037010192871094,41.995262145996094,4.026012368740633,3.7375568058725754,-3.508224017096593,-3.4882495841097483,0.02529949301864688,-0.7895191011188434,-3.4909956162429703,-3.480857226112066,-0.01747813106790641,0.018428672098979648,-0.0031582260558522673,0,0.3439685184526487,0,0,-0.0,165.7841771441533
2023-03-08,56.06502532958984,41.47294616699219,4.026512183702447,3.7250413150671733,-3.521639045542134,-3.4886093953233535,0.025613675139489037,-1.2895318629171726,-3.493286621700123,-3.4830825570490713,-0.0665469468679114,0.019354894856682743,-0.013337260241935637,0,0.5665032986745079,1,0,-0.0,165.7841771441533
2023-03-09,55.5234260559082,40.708587646484375,4.016805022794445,3.7064390688765774,-3.522770913127142,-3.489229654558753,0.025963485029823787,-1.2918627268204066,-3.4948643390823597,-3.4852703399827245,-0.042910223817145265,0.019402265138646273,-0.0010444338803810675,0,0.5562979321303413,1,0,-0.0,165.7841771441533
2023-03-10,55.28997421264648,39.91238021850586,4.012591593947969,3.6866865569341325,-3.534940343067209,-3.4898373016240267,0.026580788218090092,-1.6968285918807535,-3.4985299744357015,-3.4879353253198198,-0.0665033922506777,0.02063130525338937,-0.01199158017875351,0,0.7149910886203807,1,1,-0.0,165.7841771441533
2023-03-13,55.85025405883789,38.36454772949219,4.022674074454512,3.647133796937496,-3.5926389598598907,-3.4911949456387656,0.029501005560704986,-3.438662930061182,-3.507935182073596,-3.4918438996770536,-0.0876360426463405,0.02938724724314438,-0.05701840390777362,1,0.9712488770246481,1,1,-0.05701840390777362,156.33142797023004
2023-03-14,56.055694580078125,38.96966552734375,4.0263457425746925,3.6627835364896577,-3.583597273144346,-3.492521852743958,0.03170144982932655,-2.872910257755319,-3.5172203207851616,-3.495571088256475,-0.07537325604775313,0.034784344803878695,0.009152639054871771,1,0.9324725602037031,1,1,0.009152639054871771,157.76227310337424
2023-03-15,56.42920684814453,38.40913391113281,4.032986876382438,3.6482952935780206,-3.6100378389948187,-3.4940371497334786,0.03489336922826621,-3.3244336052068872,-3.5327148948172216,-3.4996821769301296,-0.08839879345268464,0.04156785744001874,-0.026375892790633994,1,0.9645901853500493,1,1,-0.026375892790633994,153.60115230159292
2023-03-16,56.739723205566406,40.07162094116211,4.038474551074242,3.690668376566627,-3.577541150910833,-3.4947819969900515,0.036164475894680435,-2.2884101559164196,-3.5424829409773047,-3.5021926524032114,-0.054770237783690945,0.043300464143312775,0.03338009376498958,1,0.8397809557497526,1,1,0.03338009376498958,158.72837316783054
2023-03-17,56.47625732421875,38.85501480102539,4.033820325483289,3.659837149590882,-3.599995975768555,-3.4958637121415785,0.03825008527204219,-2.722406051813147,-3.555638843472507,-3.505263911426527,-0.06505563270134607,0.045910132791633,-0.022003852299690888,1,0.9117604717562241,1,1,-0.022003852299690888,155.23573748887537
