Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
DIOD,DIODES INC,Equity,0,33.04,12509,413297.36,413297.36,Information Technology,2270500,US2545431015,NASDAQ
ROCK,GIBRALTAR INDUSTRIES INC,Equity,0,44.5,9272,412604,412604,Industrials,2369226,US3746891072,NASDAQ
WIFI,BOINGO WIRELESS INC,Equity,0,32.55,12694,413189.7,413189.7,Communication,B603XW3,US09739C1027,NASDAQ
CAL,CALERES INC,Equity,0,33.65,12202,410597.3,410597.3,Consumer Discretionary,BWX4MD9,US1295001044,New York Stock Exchange Inc.
BRKL,BROOKLINE BANCORP INC,Equity,0,16.42,25049,411304.58,411304.58,Financials,2967675,US11373M1071,NASDAQ
TBPH,THERAVANCE BIOPHARMA INC,Equity,0,34.19,11995,410109.05,410109.05,Health Care,BMNDK09,KYG8807B1068,NASDAQ
AAON,AAON INC,Equity,0,35.38,11579,409665.02,409665.02,Industrials,2268130,US0003602069,NASDAQ
ALTR,ALTAIR ENGINEERING INC CLASS A,Equity,0,41.96,9768,409865.28,409865.28,Information Technology,BD6D4Y5,US0213691035,NASDAQ
AQUA,EVOQUA WATER TECHNOLOGIES CORP,Equity,0,18.04,22685,409237.4,409237.4,Industrials,BF329G6,US30057T1051,New York Stock Exchange Inc.
PBYI,PUMA BIOTECHNOLOGY INC,Equity,0,46.7,8770,409559,409559,Health Care,B7F2TY6,US74587V1070,NASDAQ
OSIS,OSI SYSTEMS INC,Equity,0,74.32,5496,408462.72,408462.72,Information Technology,2111579,US6710441055,NASDAQ
RETA,REATA PHARMACEUTICALS INC CLASS A,Equity,0,72.31,5644,408117.64,408117.64,Health Care,BYY9FX8,US75615P1030,NASDAQ
CTB,COOPER TIRE AND RUBBER,Equity,0,26.78,15186,406681.08,406681.08,Consumer Discretionary,2222608,US2168311072,New York Stock Exchange Inc.
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0,19.86,20448,406097.28,406097.28,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
GNL,GLOBAL NET LEASE INC,Equity,0,20.45,19828,405482.6,405482.6,Real Estate,BZCFW78,US3793782018,New York Stock Exchange Inc.
MNR,MONMOUTH REAL ESTATE INVESTMENT RE,Equity,0,16.32,24851,405568.32,405568.32,Real Estate,2504072,US6097201072,New York Stock Exchange Inc.
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0,9.92,40684,403585.28,403585.28,Energy,2037062,US42330P1075,New York Stock Exchange Inc.
USNA,USANA HEALTH SCIENCES INC,Equity,0,117.75,3429,403764.75,403764.75,Consumer Staples,2267698,US90328M1071,New York Stock Exchange Inc.
CLVS,CLOVIS ONCOLOGY INC,Equity,0,31.39,12848,403298.72,403298.72,Health Care,B6RS2B3,US1894641000,NASDAQ
ICFI,ICF INTERNATIONAL INC,Equity,0,73.16,5490,401648.4,401648.4,Industrials,B1FP363,US44925C1036,NASDAQ
VGR,VECTOR GROUP LTD,Equity,0,13.52,29646,400813.92,400813.92,Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.
LGFA,LIONS GATE ENTERTAINMENT VOTING CO,Equity,0,24.78,16152,400246.56,400246.56,Communication,BD8NBC0,CA5359194019,New York Stock Exchange Inc.
CATM,CARDTRONICS PLC CLASS A,Equity,0,31.36,12716,398773.76,398773.76,Information Technology,BYT1841,GB00BYT18414,NASDAQ
MEDP,MEDPACE HOLDINGS INC,Equity,0,60.34,6587,397459.58,397459.58,Health Care,BDCBC61,US58506Q1094,NASDAQ
RUN,SUNRUN INC,Equity,0,13.54,29351,397412.54,397412.54,Industrials,BYXB1Y8,US86771W1053,NASDAQ
XOG,EXTRACTION OIL GAS INC,Equity,0,11.05,35891,396595.55,396595.55,Energy,BZ0CD34,US30227M1053,NASDAQ
SGMS,SCIENTIFIC GAMES CORP,Equity,0,25.54,15522,396431.88,396431.88,Consumer Discretionary,2919290,US80874P1093,NASDAQ
MCY,MERCURY GENERAL CORP,Equity,0,49.31,8045,396698.95,396698.95,Financials,2578464,US5894001008,New York Stock Exchange Inc.
INN,SUMMIT HOTEL PROPERTIES REIT INC,Equity,0,13.38,29647,396676.86,396676.86,Real Estate,B3M7R64,US8660821005,New York Stock Exchange Inc.
COLD,AMERICOLD REALTY TRUST,Equity,0,25.02,15809,395541.18,395541.18,Real Estate,B3SKZK7,US03064D1081,New York Stock Exchange Inc.
CROX,CROCS INC,Equity,0,19.59,20179,395306.61,395306.61,Consumer Discretionary,B0T7Z62,US2270461096,NASDAQ
RPD,RAPID7 INC,Equity,0,36.43,10853,395374.79,395374.79,Information Technology,BZ22CY6,US7534221046,NASDAQ
TRHC,TABULA RASA HEALTHCARE INC,Equity,0,76.06,5200,395512,395512,Health Care,BYQBFS7,US8733791011,NASDAQ
PBI,PITNEY BOWES INC,Equity,0,6.96,56622,394089.12,394089.12,Industrials,2690506,US7244791007,New York Stock Exchange Inc.
NAVG,NAVIGATORS GROUP INC,Equity,0,69.15,5692,393601.8,393601.8,Financials,2627850,US6389041020,NASDAQ
TNC,TENNANT,Equity,0,74.8,5256,393148.8,393148.8,Industrials,2883641,US8803451033,New York Stock Exchange Inc.
AYR,AIRCASTLE LTD,Equity,0,21.59,18217,393305.03,393305.03,Industrials,B1BDJQ3,BMG0129K1045,New York Stock Exchange Inc.
DIN,DINE BRANDS GLOBAL INC,Equity,0,75.69,5184,392376.96,392376.96,Consumer Discretionary,2456957,US2544231069,New York Stock Exchange Inc.
RWT,REDWOOD TRUST REIT INC TRUST,Equity,0,16.23,24174,392344.02,392344.02,Financials,2730877,US7580754023,New York Stock Exchange Inc.
PUMP,PROPETRO HOLDING CORP,Equity,0,17.14,22815,391049.1,391049.1,Energy,BYXR9C0,US74347M1080,New York Stock Exchange Inc.
RDFN,REDFIN CORP,Equity,0,17.53,22242,389902.26,389902.26,Real Estate,BF1BDQ3,US75737F1084,NASDAQ
ATSG,AIR TRANSPORT SERVICES GROUP INC,Equity,0,21.64,17988,389260.32,389260.32,Industrials,2938002,US00922R1059,NASDAQ
BCC,BOISE CASCADE,Equity,0,35.51,10932,388195.32,388195.32,Materials,B9BP4R1,US09739D1000,New York Stock Exchange Inc.
CNNE,CANNAE HOLDINGS INC,Equity,0,20.71,18750,388312.5,388312.5,Financials,BFMQPR2,US13765N1072,New York Stock Exchange Inc.
GEF,GREIF INC CLASS A,Equity,0,53.55,7206,385881.3,385881.3,Materials,2388016,US3976241071,New York Stock Exchange Inc.
AIMC,ALTRA INDUSTRIAL MOTION CORP,Equity,0,42.2,9151,386172.2,386172.2,Industrials,B1L82T2,US02208R1068,NASDAQ
GTX,GARRETT MOTION INC,Equity,0,17,22607,384319,384319,Consumer Discretionary,BGLRLT7,US3665051054,New York Stock Exchange Inc.
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0,20.12,19033,382943.96,382943.96,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
KRG,KITE REALTY GROUP TRUST REIT TRUST,Equity,0,16.34,23405,382437.7,382437.7,Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
KRNY,KEARNY FINANCIAL TEST CORP,Equity,0,13.66,27970,382070.2,382070.2,Financials,BY3H7G0,US48716P1084,NASDAQ
LAUR,LAUREATE EDUCATION INC CLASS A,Equity,0,15.1,25239,381108.9,381108.9,Consumer Discretionary,BYMYT66,US5186132032,NASDAQ
XON,INTREXON CORP,Equity,0,16.09,23715,381574.35,381574.35,Health Care,BCRYC02,US46122T1025,NASDAQ
NSA,NATIONAL STORAGE AFFILIATES TRUST,Equity,0,24.67,15454,381250.18,381250.18,Real Estate,BWWCK85,US6378701063,New York Stock Exchange Inc.
USPH,US PHYSICAL THERAPY INC,Equity,0,114.1,3336,380637.6,380637.6,Health Care,2911166,US90337L1089,New York Stock Exchange Inc.
LPI,LAREDO PETROLEUM INC,Equity,0,7.37,51528,379761.36,379761.36,Energy,B7DX5X2,US5168061068,New York Stock Exchange Inc.
SAFT,SAFETY INSURANCE GROUP INC,Equity,0,87.35,4345,379535.75,379535.75,Financials,2958538,US78648T1007,NASDAQ
TRS,TRIMAS CORP,Equity,0,30.13,12534,377649.42,377649.42,Industrials,B1XHRL4,US8962152091,NASDAQ
FG,FGL,Equity,0,8.89,42466,377522.74,377522.74,Financials,BD063H6,KYG3402M1024,New York Stock Exchange Inc.
ATRC,ATRICURE INC,Equity,0,33.66,11207,377227.62,377227.62,Health Care,B0C8KV2,US04963C2098,NASDAQ
PLUS,EPLUS,Equity,0,87.69,4310,377943.9,377943.9,Information Technology,2597748,US2942681071,NASDAQ
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Equity,0,19.99,18794,375692.06,375692.06,Financials,B3V8JL7,US70931T1034,New York Stock Exchange Inc.
HCC,WARRIOR MET COAL INC,Equity,0,28.01,13372,374549.72,374549.72,Materials,BF2X272,US93627C1018,New York Stock Exchange Inc.
AZZ,AZZ INC,Equity,0,49.22,7620,375056.4,375056.4,Industrials,2067672,US0024741045,New York Stock Exchange Inc.
BUSE,FIRST BUSEY CORP,Equity,0,30.29,12390,375293.1,375293.1,Financials,BZ1LBM5,US3193832041,NASDAQ
SXI,STANDEX INTERNATIONAL CORP,Equity,0,107.99,3469,374617.31,374617.31,Industrials,2840174,US8542311076,New York Stock Exchange Inc.
AMBA,AMBARELLA INC,Equity,0,38.03,9841,374253.23,374253.23,Information Technology,B7KH3G6,KYG037AX1015,NASDAQ
PATK,PATRICK INDUSTRIES INC,Equity,0,56.26,6654,374354.04,374354.04,Industrials,2673154,US7033431039,NASDAQ
WMS,ADVANCED DRAINAGE SYSTEMS INC,Equity,0,30.52,12214,372771.28,372771.28,Industrials,BP7RS59,US00790R1041,New York Stock Exchange Inc.
GPI,GROUP AUTOMOTIVE INC,Equity,0,63.51,5848,371406.48,371406.48,Consumer Discretionary,2121352,US3989051095,New York Stock Exchange Inc.
MGRC,MCGRATH RENT,Equity,0,52.67,7036,370586.12,370586.12,Industrials,2551551,US5805891091,NASDAQ
MSTR,MICROSTRATEGY INC CLASS A,Equity,0,132.49,2790,369647.1,369647.1,Information Technology,2974329,US5949724083,NASDAQ
CSGS,CSG SYSTEMS INTERNATIONAL INC,Equity,0,38.85,9489,368647.65,368647.65,Information Technology,2210885,US1263491094,NASDAQ
BHE,BENCHMARK ELECTRONICS INC,Equity,0,23.69,15514,367526.66,367526.66,Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
LC,LENDINGCLUB CORP,Equity,0,3.89,94504,367620.56,367620.56,Financials,BRYFYB8,US52603A1097,New York Stock Exchange Inc.
TVTY,TIVITY HEALTH INC,Equity,0,32.37,11328,366687.36,366687.36,Health Care,BD8Q1B8,US88870R1023,NASDAQ
NNI,NELNET INC CLASS A,Equity,0,57.01,6418,365890.18,365890.18,Financials,2196190,US64031N1081,New York Stock Exchange Inc.
RUSHA,RUSH ENTERPRISES INC CLASS A,Equity,0,39.2,9345,366324,366324,Industrials,2966876,US7818462092,NASDAQ
TRUE,TRUECAR INC,Equity,0,13.32,27474,365953.68,365953.68,Communication,BMH0MS8,US89785L1070,NASDAQ
FBNC,FIRST BANCORP,Equity,0,39,9370,365430,365430,Financials,2351494,US3189101062,NASDAQ
HFWA,HERITAGE FINANCIAL CORP,Equity,0,34.18,10676,364905.68,364905.68,Financials,2619880,US42722X1063,NASDAQ
TILE,INTERFACE INC,Equity,0,22.21,16453,365421.13,365421.13,Industrials,B86V808,US4586653044,NASDAQ
KNSL,KINSALE CAPITAL GROUP INC,Equity,0,61.92,5899,365266.08,365266.08,Financials,BD1MGQ3,US49714P1084,NASDAQ
IBTX,INDEPENDENT BANK GROUP INC,Equity,0,65.24,5585,364365.4,364365.4,Financials,B9M9ZZ7,US45384B1061,NASDAQ
CORT,CORCEPT THERAPEUTICS INC,Equity,0,14,25903,362642,362642,Health Care,B00SCY1,US2183521028,NASDAQ
MEI,METHODE ELECTRONICS INC,Equity,0,34.32,10562,362487.84,362487.84,Information Technology,2583297,US5915202007,New York Stock Exchange Inc.
DPLO,DIPLOMAT PHARMACY INC,Equity,0,19.04,19005,361855.2,361855.2,Health Care,BRB38H9,US25456K1016,New York Stock Exchange Inc.
WPG,WASHINGTON PRIME GROUP INC,Equity,0,6.97,51692,360293.24,360293.24,Real Estate,BD5JMM8,US93964W1080,New York Stock Exchange Inc.
CBZ,CBIZ INC,Equity,0,23.29,15467,360226.43,360226.43,Industrials,2730781,US1248051021,New York Stock Exchange Inc.
NTRI,NUTRISYSTEM INC,Equity,0,37.92,9508,360543.36,360543.36,Consumer Discretionary,2620398,US67069D1081,NASDAQ
SCHL,SCHOLASTIC CORP,Equity,0,45.31,7949,360169.19,360169.19,Communication,2779234,US8070661058,NASDAQ
LADR,LADDER CAPITAL CORP CLASS A,Equity,0,16.92,21171,358213.32,358213.32,Financials,BJ367P1,US5057431042,New York Stock Exchange Inc.
BHVN,BIOHAVEN PHARMACEUTICAL HOLDING CO,Equity,0,37.56,9535,358134.6,358134.6,Health Care,BZ8FXC4,VGG111961055,New York Stock Exchange Inc.
APTI,APPTIO INC CLASS A,Equity,0,35.49,10084,357881.16,357881.16,Information Technology,BD2BM16,US03835C1080,NASDAQ
IMGN,IMMUNOGEN INC,Equity,0,9.3,38427,357371.1,357371.1,Health Care,2457864,US45253H1014,NASDAQ
BABY,NATUS MEDICAL INC,Equity,0,35.46,10069,357046.74,357046.74,Health Care,2771133,US6390501038,NASDAQ
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Equity,0,66.61,5355,356696.55,356696.55,Health Care,BZB1XF2,US87357P1003,NASDAQ
TXMD,THERAPEUTICSMD INC,Equity,0,5.9,60349,356059.1,356059.1,Health Care,B6WXT12,US88338N1072,NASDAQ
CEIX,CONSOL ENERGY INC,Equity,0,40.94,8672,355031.68,355031.68,Energy,BF4L070,US20854L1089,New York Stock Exchange Inc.
INSM,INSMED INC,Equity,0,16,22114,353824,353824,Health Care,2614487,US4576693075,NASDAQ
OCFC,OCEANFIRST FINANCIAL CORP,Equity,0,26.57,13330,354178.1,354178.1,Financials,2125901,US6752341080,NASDAQ
BMCH,BMC STOCK HOLDINGS INC,Equity,0,18.21,19403,353328.63,353328.63,Industrials,BYWKLM4,US05591B1098,NASDAQ
BPFH,BOSTON PRIVATE FINANCIAL HOLDINGS,Equity,0,13.3,26569,353367.7,353367.7,Financials,2081133,US1011191053,NASDAQ
ACCO,ACCO BRANDS CORP,Equity,0,11.12,31598,351369.76,351369.76,Industrials,B0G7SZ5,US00081T1088,New York Stock Exchange Inc.
MXL,MAXLINEAR INC,Equity,0,19.76,17787,351471.12,351471.12,Information Technology,B3RDWC8,US57776J1007,New York Stock Exchange Inc.
DOCU,DOCUSIGN INC,Equity,0,46.4,7573,351387.2,351387.2,Information Technology,BFYT7B7,US2561631068,NASDAQ
LNN,LINDSAY CORP,Equity,0,100.6,3483,350389.8,350389.8,Industrials,2516613,US5355551061,New York Stock Exchange Inc.
HEES,H AND E EQUIPMENT SERVICES INC,Equity,0,37.67,9281,349615.27,349615.27,Industrials,B0WR848,US4040301081,NASDAQ
ENTA,ENANTA PHARMACEUTICALS INC,Equity,0,78.24,4465,349341.6,349341.6,Health Care,B9L5200,US29251M1062,NASDAQ
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Equity,0,51.23,6826,349695.98,349695.98,Financials,2768889,US2937121059,NASDAQ
RGR,STURM RUGER INC,Equity,0,65.85,5314,349926.9,349926.9,Consumer Discretionary,2856289,US8641591081,New York Stock Exchange Inc.
HRI,HERC HOLDINGS INC,Equity,0,48.43,7203,348841.29,348841.29,Industrials,BZBZ020,US42704L1044,New York Stock Exchange Inc.
ASTE,ASTEC INDUSTRIES INC,Equity,0,50.81,6862,348658.22,348658.22,Industrials,2060370,US0462241011,NASDAQ
RAD,RITE AID CORP,Equity,0,1.15,302660,348059,348059,Consumer Staples,2740809,US7677541044,New York Stock Exchange Inc.
SFL,SHIP FINANCE INTERNATIONAL LTD,Equity,0,13.88,25005,347069.4,347069.4,Energy,B019MJ8,BMG810751062,New York Stock Exchange Inc.
STBZ,STATE BANK FINANCIAL CORP,Equity,0,29.55,11740,346917,346917,Financials,B4K3XN0,US8561901039,NASDAQ
EAF,GRAFTECH INTERNATIONAL LTD,Equity,0,18.73,18482,346167.86,346167.86,Industrials,BFZP4T1,US3843135084,New York Stock Exchange Inc.
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Equity,0,18.96,18274,346475.04,346475.04,Real Estate,BVSS693,US27616P1030,New York Stock Exchange Inc.
WNC,WABASH NATIONAL CORP,Equity,0,18.04,19134,345081.69,345081.69,Industrials,2932048,US9295661071,New York Stock Exchange Inc.
PVAC,PENN VA CORP,Equity,0,81.46,4232,344738.72,344738.72,Energy,BZCD9S2,US70788V1026,NASDAQ
SMPL,THE SIMPLY GOOD FOODS COMPANY,Equity,0,18.99,18106,343832.94,343832.94,Consumer Staples,BF27XF9,US82900L1026,NASDAQ
SNBR,SLEEP NUMBER CORP,Equity,0,34.75,9910,344372.5,344372.5,Consumer Discretionary,BF4HN46,US83125X1037,NASDAQ
GES,GUESS INC,Equity,0,20.69,16613,343722.97,343722.97,Consumer Discretionary,2387109,US4016171054,New York Stock Exchange Inc.
FND,FLOOR DECOR HOLDINGS INC CLASS A,Equity,0,28.75,11907,342326.25,342326.25,Consumer Discretionary,BYQHP96,US3397501012,New York Stock Exchange Inc.
JRVR,JAMES RIVER GROUP HOLDINGS LTD,Equity,0,41.66,8212,342111.92,342111.92,Financials,BT8RWQ5,BMG5005R1079,NASDAQ
KAI,KADANT INC,Equity,0,106.82,3207,342571.74,342571.74,Industrials,2769978,US48282T1043,New York Stock Exchange Inc.
QUOT,QUOTIENT TECHNOLOGY INC,Equity,0,14.82,23117,342593.94,342593.94,Consumer Discretionary,BYWCCM7,US7491191034,New York Stock Exchange Inc.
BJ,BJAS WHOLESALE CLUB HOLDINGS INC,Equity,0,26.42,12934,341716.28,341716.28,Consumer Staples,BFZNZF8,US05550J1016,New York Stock Exchange Inc.
HASI,HANNON ARMSTRONG SUSTAINABLE INFRA,Equity,0,21.22,16094,341514.68,341514.68,Financials,B9HHD96,US41068X1000,New York Stock Exchange Inc.
PGTI,PGT INNOVATIONS INC,Equity,0,20.19,16854,340282.26,340282.26,Industrials,B17V2N9,US69336V1017,New York Stock Exchange Inc.
APPF,APPFOLIO INC CLASS A,Equity,0,74.03,4599,340463.97,340463.97,Information Technology,BYN7H48,US03783C1009,NASDAQ
AXGN,AXOGEN INC,Equity,0,36.09,9443,340797.87,340797.87,Health Care,B7254K9,US05463X1063,NASDAQ
VRS,VERSO CORP CLASS A,Equity,0,33.01,10308,340267.08,340267.08,Materials,BYN9TR1,US92531L2079,New York Stock Exchange Inc.
INVA,INNOVIVA INC,Equity,0,15.54,21837,339346.98,339346.98,Health Care,BDDXF67,US45781M1018,NASDAQ
FDP,FRESH DEL MONTE PRODUCE INC,Equity,0,33.21,10220,339406.2,339406.2,Consumer Staples,2118707,KYG367381053,New York Stock Exchange Inc.
SBSI,SOUTHSIDE BANCSHARES INC,Equity,0,33.77,10046,339253.42,339253.42,Financials,2485876,US84470P1093,NASDAQ
CNA,CNA FINANCIAL CORP,Equity,0,45.41,7445,338077.45,338077.45,Financials,2204866,US1261171003,New York Stock Exchange Inc.
KEM,KEMET CORP,Equity,0,18.57,18149,337026.93,337026.93,Information Technology,2487612,US4883602074,New York Stock Exchange Inc.
SVU,SUPERVALU INC,Equity,0,32.22,10452,336763.44,336763.44,Consumer Staples,BF0FM92,US8685363017,New York Stock Exchange Inc.
MTRN,MATERION CORP,Equity,0,59.58,5637,335852.46,335852.46,Materials,2149622,US5766901012,New York Stock Exchange Inc.
SBCF,SEACOAST BANKING OF FLORIDA,Equity,0,28.32,11861,335903.52,335903.52,Financials,BH65L93,US8117078019,NASDAQ
ECYT,ENDOCYTE INC,Equity,0,17.22,19432,334619.04,334619.04,Health Care,B40DYZ9,US29269A1025,NASDAQ
AMWD,AMERICAN WOODMARK CORP,Equity,0,76.71,4352,333841.92,333841.92,Industrials,2030674,US0305061097,NASDAQ
ACIA,ACACIA COMMUNICATIONS INC,Equity,0,40.55,8195,332307.25,332307.25,Information Technology,BYXPCC5,US00401C1080,NASDAQ
AIMT,AIMMUNE THERAPEUTICS INC,Equity,0,25.49,13039,332364.11,332364.11,Health Care,BYVDTK8,US00900T1079,NASDAQ
MGPI,MGP INGREDIENTS INC,Equity,0,75.89,4375,332018.75,332018.75,Consumer Staples,B6ZJTH3,US55303J1060,NASDAQ
SJW,SJW GROUP,Equity,0,60.28,5502,331660.56,331660.56,Utilities,2811932,US7843051043,New York Stock Exchange Inc.
BOLD,AUDENTES THERAPEUTICS INC,Equity,0,34.33,9627,330494.91,330494.91,Health Care,BD0CZD4,US05070R1041,NASDAQ
MTSC,MTS SYSTEMS CORP,Equity,0,54.28,6058,328828.24,328828.24,Information Technology,2608985,US5537771033,NASDAQ
ARCB,ARCBEST CORP,Equity,0,46.67,7056,329303.52,329303.52,Industrials,BLTFST7,US03937C1053,NASDAQ
CARB,CARBONITE INC,Equity,0,34.72,9469,328763.68,328763.68,Information Technology,B53C331,US1413371055,NASDAQ
KTWO,K2M GROUP HOLDINGS INC,Equity,0,27.27,12035,328194.45,328194.45,Health Care,BLTVX90,US48273J1079,NASDAQ
NCI,NAVIGANT CONSULTING INC,Equity,0,22.66,14494,328434.04,328434.04,Industrials,2564797,US63935N1072,New York Stock Exchange Inc.
SYKE,SYKES ENTERPRISES INC,Equity,0,30.36,10806,328070.16,328070.16,Information Technology,2860536,US8712371033,NASDAQ
TIER,TIER REAL ESTATE INVESTMENT TRUST,Equity,0,23.57,13903,327693.71,327693.71,Real Estate,BY7R4T8,US88650V2088,New York Stock Exchange Inc.
TGI,TRIUMPH GROUP INC,Equity,0,22.54,14470,326153.8,326153.8,Industrials,2893071,US8968181011,New York Stock Exchange Inc.
RMBS,RAMBUS INC,Equity,0,10.5,31040,325920,325920,Information Technology,2721967,US7509171069,NASDAQ
REGI,RENEWABLE ENERGY INC,Equity,0,28.3,11517,325931.1,325931.1,Energy,B7577T2,US75972A3014,NASDAQ
CSII,CARDIOVASCULAR SYSTEMS INC,Equity,0,37.74,8621,325356.54,325356.54,Health Care,B17HG57,US1416191062,NASDAQ
TROX,TRONOX LTD CLASS A,Equity,0,12.67,25620,324605.4,324605.4,Materials,B883PF6,AU000XINEOA7,New York Stock Exchange Inc.
APOG,APOGEE ENTERPRISES INC,Equity,0,40.29,8061,324777.69,324777.69,Industrials,2046176,US0375981091,NASDAQ
TWNK,HOSTESS BRANDS INC CLASS A,Equity,0,10.79,30109,324876.11,324876.11,Consumer Staples,BZ8VJD5,US44109J1060,NASDAQ
GCI,GANNETT INC,Equity,0,10.1,32003,323230.3,323230.3,Communication,BZ0P429,US36473H1041,New York Stock Exchange Inc.
LMNX,LUMINEX CORP,Equity,0,28.89,11133,321632.37,321632.37,Health Care,2572109,US55027E1029,NASDAQ
VVI,VIAD CORP,Equity,0,58.11,5536,321696.96,321696.96,Industrials,B01KGF5,US92552R4065,New York Stock Exchange Inc.
HURN,HURON CONSULTING GROUP INC,Equity,0,49,6546,320754,320754,Industrials,B018V76,US4474621020,NASDAQ
FIT,FITBIT INC CLASS A,Equity,0,5.11,62667,320228.37,320228.37,Information Technology,BYY5DC1,US33812L1026,New York Stock Exchange Inc.
OPK,OPKO HEALTH INC,Equity,0,3.4,94233,320392.2,320392.2,Health Care,2115902,US68375N1037,NASDAQ
WEB,WEB.COM GROUP INC,Equity,0,27.94,11421,319102.74,319102.74,Information Technology,B0FNCD0,US94733A1043,NASDAQ
BNCL,BENEFICIAL BANCORP INC,Equity,0,16.71,19036,318091.56,318091.56,Financials,BVC3VT9,US08171T1025,NASDAQ
ESPR,ESPERION THERAPEUTICS INC,Equity,0,45.79,6947,318103.13,318103.13,Health Care,BBNBTD2,US29664W1053,NASDAQ
GTHX,G1 THERAPEUTICS INC,Equity,0,49.5,6430,318285,318285,Health Care,BF0QXG9,US3621LQ1099,NASDAQ
INST,INSTRUCTURE INC,Equity,0,33.87,9395,318208.65,318208.65,Information Technology,BYZGBP2,US45781U1034,New York Stock Exchange Inc.
TLRD,TAILORED BRANDS INC,Equity,0,22.24,14271,317387.04,317387.04,Consumer Discretionary,BZ8FLW0,US87403A1079,New York Stock Exchange Inc.
AMSF,AMERISAFE INC,Equity,0,60.81,5221,317489.01,317489.01,Financials,B0PPHS6,US03071H1005,NASDAQ
PJC,PIPER JAFFRAY,Equity,0,75.05,4231,317536.55,317536.55,Financials,2227089,US7240781002,New York Stock Exchange Inc.
PRIM,PRIMORIS SERVICES CORP,Equity,0,24.35,13020,317037,317037,Industrials,B1GC200,US74164F1030,NASDAQ
TMP,TOMPKINS FINANCIAL CORP,Equity,0,78.19,4062,317607.78,317607.78,Financials,2888613,US8901101092,Nyse Mkt Llc
SWM,SCHWEITZER MAUDUIT INTERNATIONAL I,Equity,0,36.52,8662,316336.24,316336.24,Materials,2782038,US8085411069,New York Stock Exchange Inc.
STC,STEWART INFO SERVICES CORP,Equity,0,44.68,7090,316781.2,316781.2,Financials,2848736,US8603721015,New York Stock Exchange Inc.
FSCT,FORESCOUT TECHNOLOGIES INC,Equity,0,36.3,8687,315338.1,315338.1,Information Technology,BF4W5T0,US34553D1019,NASDAQ
SNDR,SCHNEIDER NATIONAL INC CLASS B,Equity,0,24.7,12722,314233.4,314233.4,Industrials,BYVN953,US80689H1023,New York Stock Exchange Inc.
FORM,FORMFACTOR INC,Equity,0,13.51,23189,313283.39,313283.39,Information Technology,2891826,US3463751087,NASDAQ
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Equity,0,19.76,15817,312543.92,312543.92,Communication,BH4HLL3,US00165C1045,New York Stock Exchange Inc.
CERS,CERUS CORP,Equity,0,7.09,44154,313051.86,313051.86,Health Care,2222471,US1570851014,NASDAQ
VNDA,VANDA PHARMACEUTICALS INC,Equity,0,22.3,14019,312623.7,312623.7,Health Care,B12W3P6,US9216591084,NASDAQ
